2026-01-18 14:10:47,750 | INFO     | Ejecutando comando: generate
2026-01-18 14:11:16,237 | INFO     | 🪙 Simulación precio NPL → seg=OTHER | EAD=2,309,355 | LGD=0.42 | PD_prob=0.47 | RW_disc=1.50 | DPD=413 | Book=1,194,689.77 (provided) | Price_neto=285,540.33 | Price/EAD=0.124 | Price/Book=0.239 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,247 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=623,124 | LGD=0.40 | PD_prob=0.42 | RW_disc=1.50 | DPD=227 | Book=330,897.07 (provided) | Price_neto=92,292.63 | Price/EAD=0.148 | Price/Book=0.279 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,257 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=23,120,484 | LGD=0.40 | PD_prob=0.40 | RW_disc=1.50 | DPD=181 | Book=10,553,683.28 (provided) | Price_neto=3,758,377.98 | Price/EAD=0.163 | Price/Book=0.356 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,263 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=234,346 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.00 | DPD=143 | Book=150,266.78 (provided) | Price_neto=52,330.79 | Price/EAD=0.223 | Price/Book=0.348 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,269 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=222,697 | LGD=0.40 | PD_prob=0.42 | RW_disc=1.50 | DPD=342 | Book=96,517.25 (provided) | Price_neto=26,871.85 | Price/EAD=0.121 | Price/Book=0.278 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,282 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=305,395 | LGD=0.40 | PD_prob=0.46 | RW_disc=1.50 | DPD=256 | Book=147,060.61 (provided) | Price_neto=42,913.18 | Price/EAD=0.141 | Price/Book=0.292 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,287 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=16,502,163 | LGD=0.40 | PD_prob=0.47 | RW_disc=1.50 | DPD=439 | Book=7,102,827.86 (provided) | Price_neto=2,425,325.57 | Price/EAD=0.147 | Price/Book=0.341 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,291 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=2,541,160 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=130 | Book=1,429,269.43 (provided) | Price_neto=399,734.27 | Price/EAD=0.157 | Price/Book=0.280 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,297 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=5,519,872 | LGD=0.41 | PD_prob=0.52 | RW_disc=1.50 | DPD=500 | Book=2,646,805.71 (provided) | Price_neto=756,873.97 | Price/EAD=0.137 | Price/Book=0.286 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,301 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=271,409 | LGD=0.40 | PD_prob=0.46 | RW_disc=1.00 | DPD=180 | Book=144,185.34 (provided) | Price_neto=57,499.15 | Price/EAD=0.212 | Price/Book=0.399 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,309 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=4,518,184 | LGD=0.40 | PD_prob=0.44 | RW_disc=1.50 | DPD=300 | Book=2,321,285.77 (provided) | Price_neto=646,192.03 | Price/EAD=0.143 | Price/Book=0.278 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,320 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=256,686 | LGD=0.42 | PD_prob=0.43 | RW_disc=1.50 | DPD=102 | Book=149,578.37 (provided) | Price_neto=36,533.91 | Price/EAD=0.142 | Price/Book=0.244 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,331 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=6,589,599 | LGD=0.46 | PD_prob=0.43 | RW_disc=1.50 | DPD=94 | Book=3,059,201.46 (provided) | Price_neto=770,210.02 | Price/EAD=0.117 | Price/Book=0.252 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,346 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=3,468,421 | LGD=0.55 | PD_prob=0.44 | RW_disc=1.50 | DPD=163 | Book=1,542,444.46 (provided) | Price_neto=320,140.01 | Price/EAD=0.092 | Price/Book=0.208 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,360 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=193,540 | LGD=0.40 | PD_prob=0.42 | RW_disc=1.50 | DPD=264 | Book=82,774.46 (provided) | Price_neto=23,740.34 | Price/EAD=0.123 | Price/Book=0.287 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,385 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=20,711,661 | LGD=0.40 | PD_prob=0.47 | RW_disc=1.50 | DPD=533 | Book=9,229,740.18 (provided) | Price_neto=3,007,794.23 | Price/EAD=0.145 | Price/Book=0.326 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,395 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=713,168 | LGD=0.59 | PD_prob=0.45 | RW_disc=1.50 | DPD=163 | Book=294,830.59 (provided) | Price_neto=54,409.59 | Price/EAD=0.076 | Price/Book=0.185 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,399 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=880,982 | LGD=0.40 | PD_prob=0.44 | RW_disc=1.50 | DPD=275 | Book=448,400.40 (provided) | Price_neto=126,697.73 | Price/EAD=0.144 | Price/Book=0.283 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,412 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=600,526 | LGD=0.40 | PD_prob=0.52 | RW_disc=1.50 | DPD=508 | Book=181,665.15 (provided) | Price_neto=66,939.75 | Price/EAD=0.111 | Price/Book=0.368 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,416 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=1,976,778 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=167 | Book=809,580.54 (provided) | Price_neto=255,758.75 | Price/EAD=0.129 | Price/Book=0.316 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,424 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=155,664 | LGD=0.40 | PD_prob=0.46 | RW_disc=1.00 | DPD=206 | Book=85,333.20 (provided) | Price_neto=32,689.39 | Price/EAD=0.210 | Price/Book=0.383 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,439 | INFO     | 🪙 Simulación precio NPL → seg=OTHER | EAD=5,713,130 | LGD=0.51 | PD_prob=0.46 | RW_disc=1.50 | DPD=199 | Book=2,390,789.63 (provided) | Price_neto=487,441.68 | Price/EAD=0.085 | Price/Book=0.204 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,443 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=86,206 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=130 | Book=45,700.30 (provided) | Price_neto=13,243.71 | Price/EAD=0.154 | Price/Book=0.290 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,453 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=25,110,857 | LGD=0.56 | PD_prob=0.45 | RW_disc=1.50 | DPD=145 | Book=9,121,032.17 (provided) | Price_neto=2,200,025.02 | Price/EAD=0.088 | Price/Book=0.241 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,476 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=4,230,950 | LGD=0.41 | PD_prob=0.37 | RW_disc=1.50 | DPD=263 | Book=2,025,956.49 (provided) | Price_neto=551,268.17 | Price/EAD=0.130 | Price/Book=0.272 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,506 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.40 | PD_prob=0.46 | RW_disc=1.50 | DPD=264 | Book=18,503,393.00 (provided) | Price_neto=5,850,151.86 | Price/EAD=0.123 | Price/Book=0.316 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,511 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=24,863,989 | LGD=0.40 | PD_prob=0.46 | RW_disc=1.50 | DPD=295 | Book=9,650,260.74 (provided) | Price_neto=3,047,781.49 | Price/EAD=0.123 | Price/Book=0.316 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,543 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=4,699,487 | LGD=0.40 | PD_prob=0.50 | RW_disc=1.50 | DPD=701 | Book=1,645,187.84 (provided) | Price_neto=527,973.60 | Price/EAD=0.112 | Price/Book=0.321 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,547 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=6,105,035 | LGD=0.40 | PD_prob=0.42 | RW_disc=1.50 | DPD=347 | Book=2,571,550.24 (provided) | Price_neto=735,994.73 | Price/EAD=0.121 | Price/Book=0.286 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,564 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=302,528 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.00 | DPD=96 | Book=180,685.16 (provided) | Price_neto=69,904.48 | Price/EAD=0.231 | Price/Book=0.387 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,572 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=2,674,996 | LGD=0.63 | PD_prob=0.45 | RW_disc=1.50 | DPD=107 | Book=1,357,301.24 (provided) | Price_neto=238,799.12 | Price/EAD=0.089 | Price/Book=0.176 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,582 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=5,241,930 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=101 | Book=2,719,291.78 (provided) | Price_neto=701,349.34 | Price/EAD=0.134 | Price/Book=0.258 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,596 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=1,303,801 | LGD=0.66 | PD_prob=0.51 | RW_disc=1.50 | DPD=264 | Book=424,978.34 (provided) | Price_neto=82,186.50 | Price/EAD=0.063 | Price/Book=0.193 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,602 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=10,018,366 | LGD=0.49 | PD_prob=0.43 | RW_disc=1.50 | DPD=128 | Book=5,227,956.02 (provided) | Price_neto=1,283,340.11 | Price/EAD=0.128 | Price/Book=0.245 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,613 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=40,429,145 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=167 | Book=18,776,235.91 (provided) | Price_neto=5,218,350.88 | Price/EAD=0.129 | Price/Book=0.278 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,619 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=2,007,507 | LGD=0.44 | PD_prob=0.43 | RW_disc=1.50 | DPD=110 | Book=1,068,428.57 (provided) | Price_neto=286,831.79 | Price/EAD=0.143 | Price/Book=0.268 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,642 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=7,437,226 | LGD=0.40 | PD_prob=0.40 | RW_disc=1.50 | DPD=234 | Book=4,138,250.69 (provided) | Price_neto=1,186,066.81 | Price/EAD=0.159 | Price/Book=0.287 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,646 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=1,178,602 | LGD=0.40 | PD_prob=0.42 | RW_disc=1.50 | DPD=180 | Book=479,653.39 (provided) | Price_neto=148,198.12 | Price/EAD=0.126 | Price/Book=0.309 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,650 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=7,780,325 | LGD=0.45 | PD_prob=0.53 | RW_disc=1.50 | DPD=392 | Book=3,288,220.64 (provided) | Price_neto=970,189.39 | Price/EAD=0.125 | Price/Book=0.295 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,655 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=403,351 | LGD=0.50 | PD_prob=0.53 | RW_disc=1.50 | DPD=360 | Book=157,609.35 (provided) | Price_neto=43,851.35 | Price/EAD=0.109 | Price/Book=0.278 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,661 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=157,830 | LGD=0.41 | PD_prob=0.45 | RW_disc=1.50 | DPD=276 | Book=72,425.63 (provided) | Price_neto=22,309.57 | Price/EAD=0.141 | Price/Book=0.308 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,665 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=1,886,147 | LGD=0.40 | PD_prob=0.46 | RW_disc=1.50 | DPD=294 | Book=753,343.05 (provided) | Price_neto=229,650.91 | Price/EAD=0.122 | Price/Book=0.305 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,675 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=257,197 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=125 | Book=139,271.04 (provided) | Price_neto=38,535.99 | Price/EAD=0.150 | Price/Book=0.277 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,679 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=521,547 | LGD=0.47 | PD_prob=0.43 | RW_disc=1.50 | DPD=117 | Book=273,681.01 (provided) | Price_neto=66,569.21 | Price/EAD=0.128 | Price/Book=0.243 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,691 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=7,866,964 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=208 | Book=3,732,746.22 (provided) | Price_neto=1,006,892.11 | Price/EAD=0.128 | Price/Book=0.270 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,695 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=7,998,024 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=156 | Book=3,647,715.39 (provided) | Price_neto=1,068,595.86 | Price/EAD=0.134 | Price/Book=0.293 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,705 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=1,181,527 | LGD=0.39 | PD_prob=0.40 | RW_disc=1.50 | DPD=212 | Book=556,788.98 (provided) | Price_neto=147,909.60 | Price/EAD=0.125 | Price/Book=0.266 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,712 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=9,615,203 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=192 | Book=4,407,943.67 (provided) | Price_neto=1,258,269.15 | Price/EAD=0.131 | Price/Book=0.285 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,716 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=17,367,271 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=115 | Book=8,178,823.60 (provided) | Price_neto=2,303,414.56 | Price/EAD=0.133 | Price/Book=0.282 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,755 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=17,775,786 | LGD=0.46 | PD_prob=0.50 | RW_disc=1.50 | DPD=311 | Book=8,645,032.11 (provided) | Price_neto=2,218,616.49 | Price/EAD=0.125 | Price/Book=0.257 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,759 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=784,636 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=105 | Book=436,996.92 (provided) | Price_neto=118,948.26 | Price/EAD=0.152 | Price/Book=0.272 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,763 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=444,377 | LGD=0.40 | PD_prob=0.49 | RW_disc=1.50 | DPD=703 | Book=149,626.43 (provided) | Price_neto=49,549.03 | Price/EAD=0.112 | Price/Book=0.331 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,770 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=913,469 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=174 | Book=471,695.75 (provided) | Price_neto=138,011.90 | Price/EAD=0.151 | Price/Book=0.293 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,782 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=1,016,806 | LGD=0.52 | PD_prob=0.43 | RW_disc=1.50 | DPD=122 | Book=526,762.37 (provided) | Price_neto=117,504.68 | Price/EAD=0.116 | Price/Book=0.223 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,787 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,113,892 | LGD=0.49 | PD_prob=0.53 | RW_disc=1.50 | DPD=463 | Book=10,708,149.93 (provided) | Price_neto=3,925,195.85 | Price/EAD=0.095 | Price/Book=0.367 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,791 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=441,144 | LGD=0.40 | PD_prob=0.42 | RW_disc=1.50 | DPD=224 | Book=167,812.35 (provided) | Price_neto=54,686.74 | Price/EAD=0.124 | Price/Book=0.326 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,795 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,742,010 | LGD=0.40 | PD_prob=0.36 | RW_disc=1.50 | DPD=116 | Book=22,756,211.93 (provided) | Price_neto=7,012,970.35 | Price/EAD=0.168 | Price/Book=0.308 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,817 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=9,318,197 | LGD=0.39 | PD_prob=0.42 | RW_disc=1.50 | DPD=226 | Book=4,665,382.87 (provided) | Price_neto=1,188,401.26 | Price/EAD=0.128 | Price/Book=0.255 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,822 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=1,608,786 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.50 | DPD=111 | Book=897,107.88 (provided) | Price_neto=254,076.86 | Price/EAD=0.158 | Price/Book=0.283 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,843 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=2,279,450 | LGD=0.40 | PD_prob=0.43 | RW_disc=1.50 | DPD=115 | Book=1,061,070.64 (provided) | Price_neto=290,734.82 | Price/EAD=0.128 | Price/Book=0.274 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,847 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=1,458,382 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=92 | Book=610,404.00 (provided) | Price_neto=191,778.13 | Price/EAD=0.132 | Price/Book=0.314 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,868 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=1,107,461 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.50 | DPD=119 | Book=686,677.18 (provided) | Price_neto=174,086.17 | Price/EAD=0.157 | Price/Book=0.254 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,874 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=4,445,915 | LGD=0.52 | PD_prob=0.45 | RW_disc=1.50 | DPD=188 | Book=2,136,704.45 (provided) | Price_neto=476,390.48 | Price/EAD=0.107 | Price/Book=0.223 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,879 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=190,026 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.50 | DPD=172 | Book=113,181.79 (provided) | Price_neto=29,149.86 | Price/EAD=0.153 | Price/Book=0.258 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,891 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=5,705,885 | LGD=0.40 | PD_prob=0.44 | RW_disc=1.50 | DPD=181 | Book=2,915,179.43 (provided) | Price_neto=843,060.89 | Price/EAD=0.148 | Price/Book=0.289 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,895 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=3,388,132 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.50 | DPD=115 | Book=1,860,130.93 (provided) | Price_neto=561,913.36 | Price/EAD=0.166 | Price/Book=0.302 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,905 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=7,005,925 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.50 | DPD=147 | Book=3,145,934.17 (provided) | Price_neto=955,867.79 | Price/EAD=0.136 | Price/Book=0.304 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,918 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=19,190,637 | LGD=0.40 | PD_prob=0.36 | RW_disc=1.50 | DPD=194 | Book=9,534,676.02 (provided) | Price_neto=2,612,474.83 | Price/EAD=0.136 | Price/Book=0.274 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,930 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=16,927,402 | LGD=0.39 | PD_prob=0.36 | RW_disc=1.50 | DPD=157 | Book=8,128,984.88 (provided) | Price_neto=2,350,187.76 | Price/EAD=0.139 | Price/Book=0.289 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,935 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=3,914,196 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=120 | Book=2,111,909.34 (provided) | Price_neto=532,171.82 | Price/EAD=0.136 | Price/Book=0.252 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,953 | INFO     | 🪙 Simulación precio NPL → seg=OTHER | EAD=31,589,974 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=253 | Book=15,053,356.61 (provided) | Price_neto=4,461,993.88 | Price/EAD=0.141 | Price/Book=0.296 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,959 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=5,297,723 | LGD=0.41 | PD_prob=0.41 | RW_disc=1.50 | DPD=162 | Book=2,625,148.10 (provided) | Price_neto=673,483.44 | Price/EAD=0.127 | Price/Book=0.257 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,981 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=35,523,179 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=162 | Book=17,407,733.98 (provided) | Price_neto=4,610,829.46 | Price/EAD=0.130 | Price/Book=0.265 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,986 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=3,077,414 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=162 | Book=1,634,048.43 (provided) | Price_neto=490,456.08 | Price/EAD=0.159 | Price/Book=0.300 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,990 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=4,371,795 | LGD=0.40 | PD_prob=0.44 | RW_disc=1.50 | DPD=243 | Book=2,249,144.15 (provided) | Price_neto=667,079.84 | Price/EAD=0.153 | Price/Book=0.297 | fire_sale=True (thr=0.85)
2026-01-18 14:11:16,997 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=691,604 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=160 | Book=304,646.40 (provided) | Price_neto=85,246.70 | Price/EAD=0.123 | Price/Book=0.280 | fire_sale=True (thr=0.85)
2026-01-18 14:11:17,001 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=1,375,461 | LGD=0.52 | PD_prob=0.53 | RW_disc=1.50 | DPD=664 | Book=474,499.55 (provided) | Price_neto=138,803.00 | Price/EAD=0.101 | Price/Book=0.293 | fire_sale=True (thr=0.85)
2026-01-18 14:11:17,006 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=377,843 | LGD=0.48 | PD_prob=0.48 | RW_disc=1.50 | DPD=207 | Book=153,482.88 (provided) | Price_neto=37,229.61 | Price/EAD=0.099 | Price/Book=0.243 | fire_sale=True (thr=0.85)
2026-01-18 14:11:17,026 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=245,796 | LGD=0.41 | PD_prob=0.36 | RW_disc=1.50 | DPD=125 | Book=106,831.67 (provided) | Price_neto=32,062.06 | Price/EAD=0.130 | Price/Book=0.300 | fire_sale=True (thr=0.85)
2026-01-18 14:11:17,030 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=518,475 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=173 | Book=226,772.85 (provided) | Price_neto=68,802.33 | Price/EAD=0.133 | Price/Book=0.303 | fire_sale=True (thr=0.85)
2026-01-18 14:11:17,040 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=140,065 | LGD=0.40 | PD_prob=0.44 | RW_disc=1.50 | DPD=343 | Book=58,862.80 (provided) | Price_neto=16,610.66 | Price/EAD=0.119 | Price/Book=0.282 | fire_sale=True (thr=0.85)
2026-01-18 14:11:17,044 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=28,597,104 | LGD=0.40 | PD_prob=0.44 | RW_disc=1.50 | DPD=191 | Book=14,779,630.35 (provided) | Price_neto=4,432,096.23 | Price/EAD=0.155 | Price/Book=0.300 | fire_sale=True (thr=0.85)
2026-01-18 14:11:17,055 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=11,140,878 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=142 | Book=6,866,564.99 (provided) | Price_neto=1,742,237.53 | Price/EAD=0.156 | Price/Book=0.254 | fire_sale=True (thr=0.85)
